porcentaje_h_mayor_90,max_mora,porcentaje_h_60_90,porcentaje_h_pago_a_tiempo,porcentaje_h_30_60,porcentaje_h_1_30,min_mora,antiguedad,centro_operacion,regional,unidad_negocio,condicion_pago,mora_de_1_30,mora_de_30_60,mora_de_60_90,mora_mayor_90,centro_operacion:BELLO,centro_operacion:BUCARAMANGA,centro_operacion:CARTAGENA,centro_operacion:CHIQUINQUIRA,centro_operacion:CUCUTA,centro_operacion:MANIZALES,centro_operacion:OFICINA CENTRAL,centro_operacion:OTRO,centro_operacion:PITALITO,centro_operacion:SIBERIA,centro_operacion:VILLANUEVA,centro_operacion:YUMBO,regional:DC,regional:DN,regional:DS,regional:OC,unidad_negocio:ADM,unidad_negocio:CIL,unidad_negocio:GRN,unidad_negocio:OTRO,condicion_pago:08D,condicion_pago:15D,condicion_pago:30D,condicion_pago:60D,condicion_pago:CTD,condicion_pago:OTRO,mora_de_1_30:0,mora_de_1_30:1,mora_de_30_60:0,mora_de_30_60:1,mora_de_60_90:0,mora_de_60_90:1,mora_mayor_90:0,mora_mayor_90:1,centro_operacion:VILLANUEVA_YUMBO_BELLO,centro_operacion:CARTAGENA_BUCARAMANGA,unidad_negocio:ADM_CIL,condicion_pago:30D_CTD,condicion_pago:OTROS,min_mora_factor,max_mora_factor,porcentaje_h_60_90_factor,porcentaje_h_60_90: entre 0 y 20,porcentaje_h_60_90: entre 20 y 80,porcentaje_h_60_90: entre 80 y 100,porcentaje_h_mayor_90_factor,porcentaje_h_30_60_factor,porcentaje_h_30_60: entre 0 y 30,porcentaje_h_30_60: entre 30 y 70,porcentaje_h_30_60: entre 70 y 100,Antiguedad_factor,antiguedad: menor a 6 meses,antiguedad: entre 6 meses y 1 año,antiguedad: entre 1 y 3 años,antiguedad: entre 3 y 5 años,antiguedad: entre 5 y 6 años,antiguedad: entre 6 y 8 años,antiguedad: entre 8 y 10 años,antiguedad: entre 10 y 12 años,antiguedad: mayor a 12 años,porcentaje_h_pago_a_tiempo_factor,porcentaje_h_1_30_factor,porcentaje_h_1_30: entre 0 y 25,porcentaje_h_1_30: entre 25 y 50,porcentaje_h_1_30: entre 50 y 75,porcentaje_h_1_30: entre 75 y 100
0.0,0.0,0.0,100.0,0.0,0.0,-29.0,4074,MANIZALES,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 10 y 12 años,0,0,0,0,0,0,0,1,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,55.0,0.0,42.64,0.0,57.35,0.0,2359,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.31,145.0,0.27,0.0,1.27,98.13,1.0,2239,CARTAGENA_BUCARAMANGA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,no negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
1.34,323.0,0.0,42.16,2.26,54.21,-8.0,4409,CUCUTA,DN,GRN,08D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
0.0,84.0,24.42,0.0,0.0,75.57,1.0,3874,CUCUTA,DN,GRN,OTROS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,no negativo,50,20 a 80,0,1,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 10 y 12 años,0,0,0,0,0,0,0,1,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
2.23,646.0,0.0,1.5,0.0,96.25,0.0,1218,CARTAGENA_BUCARAMANGA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,no negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,27.0,0.0,69.39,0.0,30.6,-54.0,688,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(50.0, 100.0]",Entre 25 y 50,0,1,0,0
0.0,38.0,0.0,0.0,1.75,98.24,2.0,2684,SIBERIA,DC,GRN,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,67.0,0.0,0.0,0.0,0.0,-4.0,287,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 meses y 1 año,0,1,0,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
18.47,220.0,23.3,30.72,11.54,15.95,-28.0,3362,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,negativo,200,20 a 80,0,1,0,"(10.0, 20.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,14.0,0.0,100.0,0.0,0.0,14.0,2750,VILLANUEVA_YUMBO_BELLO,OC,ADM_CIL,08D,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
24.84,924.0,0.0,15.31,0.48,59.35,0.0,2801,CARTAGENA_BUCARAMANGA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,no negativo,300,0 a 20,1,0,0,"(20.0, 30.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
42.7,418.0,0.0,48.44,0.0,8.84,0.0,924,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,no negativo,300,0 a 20,1,0,0,"(40.0, 50.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
33.76,300.0,20.64,26.85,5.46,13.26,-46.0,2684,CARTAGENA_BUCARAMANGA,DC,ADM_CIL,30D o CTD,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,negativo,200,20 a 80,0,1,0,"(30.0, 40.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,475.0,0.0,15.34,13.65,70.99,-74.0,2684,SIBERIA,DC,GRN,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
3.76,100.0,0.0,0.0,29.37,66.85,1.0,772,VILLANUEVA_YUMBO_BELLO,DS,GRN,OTROS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,no negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
38.36,129.0,0.0,0.0,61.63,0.0,35.0,455,VILLANUEVA_YUMBO_BELLO,DC,GRN,15D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,no negativo,200,0 a 20,1,0,0,"(30.0, 40.0]","(33.333, 66.667]",0,1,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,10.0,0.0,100.0,0.0,0.0,10.0,373,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,67.0,0.0,0.0,0.0,0.0,-4.0,646,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,57.0,0.0,0.58,0.0,99.41,0.0,2684,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.12,232.0,0.0,79.39,0.58,19.88,-33.0,3254,CARTAGENA_BUCARAMANGA,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
7.51,1548.0,0.08,5.1,2.89,84.4,-29.0,2984,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
10.71,881.0,4.61,66.58,13.88,4.2,-76.0,3546,CUCUTA,DN,OTRO,30D o CTD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,300,0 a 20,1,0,0,"(10.0, 20.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
0.0,32.0,0.0,0.71,1.79,97.49,-1.0,1142,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.01,388.0,0.19,0.45,5.99,93.33,-7.0,1155,CARTAGENA_BUCARAMANGA,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,0.0,0.0,100.0,0.0,0.0,-858.0,2356,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,15D,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
15.83,99.0,0.0,12.18,42.02,29.95,-18.0,366,CHIQUINQUIRA,DC,GRN,OTROS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,negativo,50,0 a 20,1,0,0,"(10.0, 20.0]","(33.333, 66.667]",0,1,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,1.0,0.0,50.0,0.0,50.0,0.0,478,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,1,0,0
0.0,67.0,0.0,0.0,0.0,0.0,-4.0,252,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 meses y 1 año,0,1,0,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,35.0,0.0,0.0,100.0,0.0,35.0,400,CARTAGENA_BUCARAMANGA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(66.667, 100.0]",0,0,1,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.06,209.0,0.0,99.48,0.13,0.31,0.0,1435,CUCUTA,DN,GRN,30D o CTD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,no negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
4.83,93.0,6.89,37.91,7.25,43.1,-69.0,1680,CARTAGENA_BUCARAMANGA,DC,ADM_CIL,08D,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.48,124.0,4.21,0.0,14.72,80.58,2.0,604,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,no negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,60.0,0.0,10.48,2.97,86.53,-30.0,2082,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,51.0,0.0,19.9,2.38,77.7,-61.0,1381,SIBERIA,DC,GRN,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.23,560.0,0.0,47.78,15.36,36.61,-8.0,1215,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.72,116.0,0.72,0.0,0.66,97.87,1.0,1071,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,no negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.0,40.0,0.0,10.32,89.67,0.0,0.0,1717,CARTAGENA_BUCARAMANGA,DN,ADM_CIL,30D o CTD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(66.667, 100.0]",0,0,1,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
75.71,905.0,12.27,0.08,3.57,8.34,-28.0,1863,VILLANUEVA_YUMBO_BELLO,OC,OTRO,30D o CTD,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,negativo,300,0 a 20,1,0,0,"(70.0, 80.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
100.0,153.0,0.0,0.0,0.0,0.0,153.0,1432,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,no negativo,200,0 a 20,1,0,0,"(90.0, 100.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
69.64,500.0,11.72,4.89,2.67,11.06,-1.0,2684,SIBERIA,DC,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,negativo,300,0 a 20,1,0,0,"(60.0, 70.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,31.0,0.0,7.36,3.47,89.16,-3.0,2466,CARTAGENA_BUCARAMANGA,DC,GRN,08D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
0.82,146.0,0.0,62.82,1.18,35.16,-53.0,2703,VILLANUEVA_YUMBO_BELLO,DS,ADM_CIL,30D o CTD,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(50.0, 100.0]",Entre 25 y 50,0,1,0,0
0.0,9.0,0.0,38.81,0.0,61.18,-3.0,2465,SIBERIA,DC,GRN,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,"(-0.1, 50.0]",Entre 50 y 75,0,0,1,0
100.0,313.0,0.0,0.0,0.0,0.0,313.0,562,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,no negativo,300,0 a 20,1,0,0,"(90.0, 100.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,37.0,0.0,3.95,1.82,94.22,-4.0,4409,VILLANUEVA_YUMBO_BELLO,DS,GRN,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,"(-0.1, 50.0]",Entre 75 y 100,0,0,0,1
16.65,114.0,8.42,0.0,34.53,40.38,12.0,535,VILLANUEVA_YUMBO_BELLO,DS,GRN,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,no negativo,200,0 a 20,1,0,0,"(10.0, 20.0]","(33.333, 66.667]",0,1,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 25 y 50,0,1,0,0
0.0,67.0,0.0,0.0,0.0,0.0,-4.0,287,SIBERIA,DC,ADM_CIL,30D o CTD,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 meses y 1 año,0,1,0,0,0,0,0,0,0,"(-0.1, 50.0]",Entre 0 y 25,1,0,0,0
0.0,26.0,0.0,70.66,0.0,29.33,-5.0,3369,VILLANUEVA_YUMBO_BELLO,DS,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,"(50.0, 100.0]",Entre 25 y 50,0,1,0,0
0.0,98.0,0.0,100.0,0.0,0.0,0.0,4319,CARTAGENA_BUCARAMANGA,DN,GRN,30D o CTD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 10 y 12 años,0,0,0,0,0,0,0,1,0,"(50.0, 100.0]",Entre 0 y 25,1,0,0,0
